Paper,Link,ExtractDatetime
guardian,https://www.theguardian.com/australia-news/datablog/ng-interactive/2020/apr/06/coronavirus-cases-in-australia-map-curve-confirmed-numbers-stats-how-many-covid-19-nsw-by-postcode-maps-victoria-live-data-qld-sa-wa-tas-nt-act-latest-statistics,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/books/2020/apr/02/novelist-salley-vickers-urges-volunteers-to-be-infected-with-coronavirus,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/books/2020/apr/06/julia-baird-on-finding-light-in-the-dark-coronavirus-will-leave-a-massive-psychic-scar,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/business/2020/apr/01/british-american-tobacco-plant-based-coronavirus-vaccine,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/business/2020/apr/05/rees-mogg-firm-accused-of-cashing-in-on-coronavirus-crisis,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/business/2020/apr/06/car-plant-shutdowns-may-cost-auto-industry-more-than-100bn-covid-19,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/business/2020/apr/06/coronavirus-lockdown-to-hit-low-paid-young-and-women-hardest-warns-ifs,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/business/2020/mar/05/coronavirus-could-push-uk-to-brink-of-recession-says-goldman-sachs,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/business/2020/mar/25/coronavirus-pandemic-has-delivered-the-fastest-deepest-economic-shock-in-history,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/business/2020/mar/29/which-companies-are-coming-through-during-the-coronavirus-crisis,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/business/2020/mar/31/oxford-firm-to-screen-15000-drugs-in-search-for-coronavirus-treatment,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/commentisfree/2020/apr/01/coronavirus-crisis-brexit-brexiteers,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/01/populist-right-coronavirus,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/commentisfree/2020/apr/01/public-inquiry-coronavirus-mass-testing-pandemic,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/02/after-coronavirus-left-cure-social-ills,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/02/brazil-message-world-our-president-wrong-coronavirus-jair-bolsonaro,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/02/coronavirus-vaccine-big-pharma-data,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/02/dear-jeff-bezos-amazon-instead-of-firing-me-protect-your-workers-from-coronavirus,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/02/government-publish-data-coronavirus-deaths,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/02/un-secretary-general-coronavirus-crisis-world-pandemic-response,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/02/wrong-coronavirus-world-scientists-optimism-experts,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/03/coronavirus-crisis-new-society,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/03/coronavirus-economic-crisis-financial-impact,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/03/face-masks-coronavirus-scientists-evidence-covid-19-public,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/03/jared-kushner-coronavirus-pandemic,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/03/the-guardian-view-on-trump-and-coronavirus-endangering-american-lives,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/04/australia-can-be-a-better-fairer-place-after-the-coronavirus-if-were-willing-to-fight-for-it,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/04/coronavirus-boundaries-fight-global-shared-threats,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/commentisfree/2020/apr/04/donald-trump-coronavirus-power-grab,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/commentisfree/2020/apr/04/why-wear-a-mask-may-be-our-best-weapon-to-stop-coronavirus,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/apr/05/1918-flu-pandemic-coronavirus-drug-trials-scientists-treatments-evidence,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/commentisfree/2020/apr/05/climate-crisis-villains-oil-industry-big-banks-pipelines,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/commentisfree/2020/apr/05/how-readers-shape-guardian-coronavirus-content-report-evolving-crisis,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/commentisfree/2020/apr/05/the-observer-view-on-coronavirus-a-tragedy-with-no-clear-end-for-poorer-nations,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/commentisfree/2020/apr/05/whether-in-the-uk-or-the-developing-world-were-not-all-in-coronavirus-together,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/commentisfree/2020/apr/06/coronavirus-is-draining-americas-public-infrastructure-a-federal-jobs-policy-would-protect-its-workers,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/commentisfree/2020/apr/06/matt-hancock-biotech-germany-coronavirus-health-system,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/commentisfree/2020/apr/06/the-newspaper-industry-was-already-faltering-will-coronavirus-obliterate-it,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/commentisfree/2020/mar/12/science-soap-kills-coronavirus-alcohol-based-disinfectants,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/commentisfree/2020/mar/15/epidemiologist-britain-herd-immunity-coronavirus-covid-19,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/commentisfree/2020/mar/16/doctors-scared-coronavirus-crisis-nhs-consultant-staff,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/commentisfree/2020/mar/25/uk-coronavirus-policy-scientific-dominic-cummings,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/commentisfree/2020/mar/27/coronavirus-politics-lockdown-hobbes,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/commentisfree/2020/mar/29/bankers-trump-economy-coronavirus-deaths,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/commentisfree/2020/mar/29/coronavirus-reality-work-unemployment,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/commentisfree/2020/mar/30/fake-news-coronavirus-false-information,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/commentisfree/2020/mar/31/the-coronavirus-crisis-has-exposed-the-ugly-truth-about-celebrity-culture-and-capitalism,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/commentisfree/2020/mar/31/us-china-coronavirus-diplomacy,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/commentisfree/picture/2020/apr/01/andrzej-krauze-coronavirus-lockdown-europe-cartoon,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/commentisfree/picture/2020/apr/04/window-on-the-coronavirus-world-cartoon,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/culture/2020/apr/04/marianne-faithfull-hospitalised-with-coronavirus,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/education/2020/apr/02/hundreds-of-university-staff-made-redundant-due-to-coronavirus,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/education/2020/apr/06/students-tell-of-a-future-snatched-away-covid-19,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/environment/2020/apr/01/the-fossil-fuel-industry-is-broken-will-a-cleaner-climate-be-the-result,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/environment/2020/apr/03/brazil-amazon-protection-coronavirus-fire-season,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/environment/2020/mar/17/air-pollution-likely-to-increase-coronavirus-death-rate-warn-experts,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/environment/2020/mar/23/coronavirus-pandemic-leading-to-huge-drop-in-air-pollution,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/environment/2020/mar/24/coronavirus-poses-lethal-threat-to-great-apes-experts-warn,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/environment/2020/mar/27/trump-pollution-laws-epa-allows-companies-pollute-without-penalty-during-coronavirus,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/food/2020/apr/03/how-to-eat-takeaway-while-under-coronavirus-lockdown,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/football/2020/apr/03/liverpool-jordan-henderson-sets-up-premier-league-coronavirus-fund-for-nhs,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/global-development/2020/apr/01/afghanistan-braces-for-coronavirus-surge-as-migrants-pour-back-from-iran,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/global-development/2020/apr/02/brazil-confirms-first-indigenous-case-of-coronavirus-in-amazon,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/global-development/2020/apr/03/coronavirus-crisis-may-deny-95-million-women-access-to-family-planning,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/global-development/2020/apr/04/medics-in-brazil-fear-official-coronavirus-tally-ignores-a-mountain-of-deaths,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/global-development/2020/feb/07/coronavirus-chinese-rage-death-whistleblower-doctor-li-wenliang,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/global-development/2020/mar/26/coronavirus-measures-could-cause-global-food-shortage-un-warns,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/global-development/2020/mar/30/divided-delhi-under-lockdown-if-coronavirus-doesnt-kill-me-hunger-will,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/global/video/2020/apr/06/owen-jones-meets-those-in-the-midst-of-a-coronavirus-social-crisis-video,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/global/video/2020/apr/06/trump-grilled-over-continued-promotion-of-hydroxychloroquine-to-treat-coronavirus-video,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/law/2020/apr/03/how-will-law-exams-be-affected-by-coronavirus,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/lifeandstyle/2020/apr/05/coronavirus-cancelled-my-wedding-and-made-me-sick-what-now,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/lifeandstyle/2020/mar/08/how-to-boost-your-immune-system-to-avoid-colds-and-coronavirus,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/media/2020/apr/02/uk-media-outlets-told-not-to-promote-baseless-5g-coronavirus-theories,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/media/2020/apr/05/channel-4-pays-millions-in-bonuses-amid-coronavirus-tv-ad-slump,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/media/2020/mar/17/fox-news-coronavirus-outbreak-trump,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/media/2020/mar/28/dangerous-cures-and-viral-hoaxes-common-coronavirus-myths-busted,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/money/2020/apr/04/coronavirus-business-finance-work-property,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/music/2020/apr/01/adam-schlesinger-fountains-of-wayne-dead-coronavirus,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/music/2020/mar/25/jackson-browne-tests-positive-for-coronavirus,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/news/2020/apr/03/off-our-trolleys-what-stockpiling-in-the-coronavirus-crisis-reveals-about-us,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/news/2020/feb/10/will-the-coronavirus-outbreak-derail-the-global-economy,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/news/audio/2020/apr/06/the-hunt-for-a-coronavirus-vaccine-podcast,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/news/datablog/2020/apr/06/coronavirus-american-reaction-economy-covid-19,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/politics/2020/apr/02/no-10-seeks-to-end-covid-19-lockdown-with-immunity-passports,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/politics/2020/apr/03/coronavirus-symptoms-force-boris-johnson-to-stay-in-self-isolation,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/politics/2020/apr/05/boris-johnson-admitted-to-hospital-with-coronavirus,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/politics/2020/apr/05/ministers-nhs-deny-reports-rift-over-coronavirus-response,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/politics/2020/mar/26/gordon-brown-calls-for-global-government-to-tackle-coronavirus,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/politics/2020/mar/30/extend-brexit-transition-by-years-over-coronavirus-uk-told,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/politics/live/2020/apr/01/uk-coronavirus-live-nhs-testing-covid-19-updates-latest,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/politics/live/2020/apr/02/uk-coronavirus-live-news-updates-covid-19-testing,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/politics/live/2020/apr/03/uk-coronavirus-live-emergency-nightingale-hospital-opens-today-matt-hancock-covid-19-latest-updates,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/politics/live/2020/apr/06/uk-coronavirus-live-boris-johnson-spends-night-in-hospital,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/politics/live/2020/mar/27/uk-coronavirus-live-rough-sleepers-nhs-applause-covid-19-latest-news,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/politics/video/2012/sep/24/nick-clegg-rich-tax-video,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/science/2020/apr/03/climate-monitoring-research-coronavirus-scientists,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/science/2020/apr/03/why-has-the-uk-lagged-behind-in-testing-for-the-coronavirus,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/science/2020/feb/20/doctors-hiv-ebola-drugs-coronavirus-cure-covid-19,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/science/2020/jan/23/tell-us-have-you-been-affected-by-the-coronavirus,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/science/2020/jan/26/coronavirus-could-infect-100000-globally-experts-warn,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/science/2020/jan/26/coronavirus-from-food-market-to-global-panic-response-mistakes,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/science/2020/mar/12/coronavirus-most-infections-spread-by-people-yet-to-show-symptoms-scientists,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/science/2020/mar/25/coronavirus-exposes-the-problems-and-pitfalls-of-modelling,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/science/2020/mar/29/coronavirus-survivors-blood-plasma-could-be-used-to-fight-infection,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/science/video/2020/jan/23/the-coronavirus-what-you-need-to-know-video-explainer,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/society/2020/apr/02/london-hospital-almost-runs-out-oxygen-coronavirus-patients,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/society/2020/apr/03/coronavirus-deaths-of-two-nurses-lead-to-calls-for-more-protection,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/society/2020/apr/03/two-young-nurses-die-as-nhs-braces-for-more-coronavirus-losses,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/society/2020/apr/05/calls-nhs-111-soar-400-since-start-coronavirus-crisis-uk,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/society/2020/apr/06/my-working-week-which-homeless-residents-lose-coronavirus,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/society/2020/mar/28/coronavirus-intensive-care-uk-patients-50-per-cent-survival-rate,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/society/2020/mar/31/nhs-staff-gagged-over-coronavirus-protective-equipment-shortages,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/society/video/2020/apr/01/timelapse-shows-excel-centres-conversion-into-coronavirus-hospital-video,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/technology/2020/apr/02/zoom-technology-security-coronavirus-video-conferencing,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/technology/2020/apr/03/broadband-engineers-threatened-due-to-5g-coronavirus-conspiracies,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/technology/2020/mar/30/amazon-workers-strike-coronavirus,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/travel/2020/mar/24/coronavirus-travel-updates-which-countries-have-restrictions-and-fco-warnings-in-place,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/tv-and-radio/2020/apr/06/emmerdale-and-aliens-actor-jay-benedict-dies-of-coronavirus,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/uk-news/2020/apr/03/desperately-seeking-beauty-and-calm-in-coronavirus-lockdown,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/uk-news/2020/apr/04/carrie-symonds-recovering-from-coronavirus,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/uk-news/2020/apr/04/five-year-old-child-among-latest-uk-coronavirus-deaths,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/uk-news/2020/apr/04/suspected-coronavirus-outbreak-at-glasgow-care-home-after-13-die,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/uk-news/2020/apr/04/uk-phone-masts-attacked-amid-5g-coronavirus-conspiracy-theory,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/uk-news/2020/apr/05/lord-bath-longleat-dies-contracting-covid-19-coronavirus-marquess,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/uk-news/2020/apr/06/uk-missed-coronavirus-contact-tracing-opportunity-experts-say,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/uk-news/2020/mar/17/harry-and-meghan-appropriate-measures-coronavirus,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/uk-news/2020/mar/29/spanish-flu-survivor-dies-from-coronavirus-aged-108,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/uk-news/2020/mar/31/nhs-developing-app-to-trace-close-contacts-of-coronavirus-carriers,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/uk-news/video/2020/apr/03/coronavirus-boris-johnson-says-he-still-has-minor-symptoms-and-will-maintain-isolation-video,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/us-news/2020/apr/02/on-the-light-side-trump-casts-doubt-on-chinas-coronavirus-figures,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/us-news/2020/apr/04/donald-trump-decapitating-intelligence-leadership-coronavirus-crisis-senior-democrat,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/us-news/2020/apr/04/how-long-does-coronavirus-live-on-different-surfaces,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/us-news/2020/apr/04/how-to-talk-to-older-people-coronavirus-stay-home,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/us-news/2020/apr/05/can-i-have-sex-a-guide-to-intimacy-during-the-coronavirus-outbreak,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/us-news/2020/apr/05/have-i-already-had-coronavirus-how-would-i-know,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/us-news/2020/apr/06/cancer-coronavirus-chemotherapy-hospitals,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/us-news/2020/mar/15/trump-offers-large-sums-for-exclusive-access-to-coronavirus-vaccine,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/us-news/2020/mar/28/trump-coronavirus-misleading-claims,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/us-news/video/2016/apr/26/donald-trump-criticises-newly-formed-pact-between-rivals-cruz-and-kasich-video,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/01/absolutely-wrong-how-uk-coronavirus-test-strategy-unravelled,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/01/cats-can-infect-each-other-with-coronavirus-chinese-study-finds,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/01/chinas-coronavirus-health-code-apps-raise-concerns-over-privacy,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/world/2020/apr/01/coronavirus-could-be-final-straw-for-eu-european-experts-warn,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/01/coronavirus-retreat-california-harbor-wealthy,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/01/coronavirus-russia-sends-plane-full-of-medical-supplies-to-us,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/01/india-coronavirus-cases-rise-amid-fears-true-figure-much-higher,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/01/italy-extends-lockdown-amid-signs-coronavirus-infection-rate-is-easing,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/01/social-distancing-tips-the-rules-of-safe-shopping-under-coronavirus,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/world/2020/apr/01/what-are-your-rights-in-lockdown-britain-coronavirus,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/01/what-is-coronavirus-and-what-is-the-mortality-rate-covid-19,2020-04-06 14:22:39.925620
guardian,https://www.theguardian.com/world/2020/apr/02/asian-countries-face-possible-second-wave-of-coronavirus-infections,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/02/coronavirus-at-a-glance-global-death-toll-passes-50000,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/02/coronavirus-latest-at-a-glance-02-04,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/02/coronavirus-testing-how-some-countries-germany-south-korea-got-ahead-of-the-rest,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/02/coronavirus-took-hold-in-uk-earlier-than-thought-data-reveals,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/02/face-masks-coronavirus-covid-19-public,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/02/global-battle-coronavirus-equipment-masks-tests,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/02/north-koreas-coronavirus-free-claim-met-with-mounting-scepticism,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/02/trump-says-us-has-to-help-coronavirus-stricken-cruise-liners-heading-to-florida,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/03/as-coronavirus-keeps-us-apart-we-will-let-the-animals-in-i-hope-we-do-them-justice,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/03/china-steps-up-western-media-campaign-over-coronavirus-crisis,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/03/coronavirus-a-test-strategy-that-failed,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/03/coronavirus-hospitals-west-midlands-full-capacity-by-next-weekend,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/03/coronavirus-latest-at-a-glance-3-april,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/03/coronavirus-latest-at-a-glance-friday,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/03/coronavirus-the-week-explained,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/03/coronavirus-wuhan-residents-told-to-stay-inside-and-be-vigilant,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/03/focus-turns-us-coronavirus-continues-spread-around-world,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/03/health-secretary-says-remarks-over-coronavirus-peak-over-interpreted,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/03/immunity-passports-can-they-end-uk-coronavirus-lockdown,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/03/mask-wars-coronavirus-outbidding-demand,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/03/pets-helping-coronavirus-crisis-animals,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/03/queen-to-address-nation-on-sunday-over-coronavirus-crisis,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/04/coronavirus-latest-at-a-glance,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/04/coronavirus-latest-at-a-glance-4-april,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/04/coronavirus-latest-at-a-glance-4-april-6pm,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/04/rural-resort-towns-coronavirus-covid-19-holiday,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/04/sanctions-should-not-impede-coronavirus-fight-josep-borrell-eu,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/04/sharp-rise-recorded-for-coronavirus-cases-in-some-uk-regions,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/04/why-what-we-think-we-know-about-the-uks-coronavirus-death-toll-is-wrong,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/05/coronavirus-australia-latest-at-a-glance,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/05/coronavirus-global-cases-pass-12m-as-trump-warns-us-of-worse-to-come,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/world/2020/apr/05/coronavirus-latest-at-a-glance,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/world/2020/apr/05/coronavirus-latest-at-a-glance-5-april,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/world/2020/apr/05/coronavirus-latest-at-a-glance-5-april-2020,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/world/2020/apr/05/coronavirus-midwife-who-died-in-essex-named-as-lynsay-coventry,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/world/2020/apr/05/coronavirus-rhapsody-isolation-catalyst-slew-of-parody-songs,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/05/coronavirus-testing-kits-could-be-unreliable-uk-scientists-say,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/world/2020/apr/05/coronavirus-trump-biden-masks,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/05/criminal-investigation-launched-ruby-princess-cruise-ship-coronavirus-disaster,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/05/ecuadorian-city-creates-helpline-for-removal-of-coronavirus-victims,2020-04-06 14:22:37.379343
guardian,https://www.theguardian.com/world/2020/apr/05/face-mask-protect-coronavirus-covid-19-myths-busted,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/05/germanys-devolved-logic-is-helping-it-win-the-coronavirus-race,2020-04-06 14:22:38.332244
guardian,https://www.theguardian.com/world/2020/apr/05/health-officials-hopeful-australia-is-flattening-coronavirus-curve-but-warn-against-complacency,2020-04-06 14:22:39.269526
guardian,https://www.theguardian.com/world/2020/apr/05/johnsons-hospital-admission-suggests-virus-may-have-progressed,2020-04-06 14:22:38.332244
